List Size,Run Time,Nodes Visited,Brute Force Score,Our Score
243,Run Time: 0.0000000000,"[7, 'E', 7, 'E', 19, 'C', 19, 'C', 14, 'A', 14, 'C', 21, 'B', 9, 'A', 14, 'E', 14, 'B', 16, 'B', 21, 'F', 33, 21, 22, 21, 22, 16, 'I', 'G', 5, 'G', 12, 5, 4, 'D', 9, 'B', 21, 'C', 26, 25, 19, 'E', 14, 'A', 14, 'B', 9, 'B', 16, 22, 16, 10, 9, 'B', 14, 'C', 26, 'C', 19, 'C', 19, 'E', 14, 'B', 21, 'C', 21, 'F', 28, 22, 16, 'I', 16, 'I', 18, 'G', 'I', 18, 23, 22, 16, 10, 'G', 'I', 'G', 12, 10, 9, 'B', 14, 'E', 14, 'A', 2, 'D', 2, 1, 2, 1, 7, 1, 2, 'D', 4, 5, 4, 'D', 2, 'D', 9, 'B', 16, 22, 28, 22, 23, 22, 16, 'I', 'G', 10, 4, 5, 6, 4, 5, 6, 'G', 10, 'G', 5, 4, 5, 6, 'G', 'I', 'G', 'I', 'G', 10, 9, 'A', 14, 'B', 14, 'B', 14, 'C', 21, 'C', 14, 'B', 14, 'B', 14, 'B', 16, 'I', 18, 16, 10, 16, 'B', 14, 'E', 7, 1, 2, 'D', 9, 'B', 21, 'C', 21, 22, 16, 'B', 14, 'E', 19, 'E', 14, 'A', 14, 'A', 9, 10, 'G', 'I', 18, 18, 'G', 5, 'G', 5, 'G', 5, 6, 6, 4, 5, 6, 'G', 5, 6, 4, 'D', 2, 'D', 9, 'D', 9, 'D', 2, 'A', 9, 10, 9, 'D', 9, 10, 'G', 'I', 'G', 5, 4, 5, 'G', 'I', 18, 16, 'B', 21, 'C', 21, 'F', 28, 29, 'H']",1007,-207
2,Run Time: 0.0000000000,"[2, 'A']",43,2
157,Run Time: 0.0000000000,"[2, 'A', 9, 'D', 2, 1, 2, 'D', 4, 10, 'G', 5, 4, 'D', 2, 1, 7, 'E', 7, 'E', 7, 'E', 14, 'A', 7, 1, 7, 'E', 14, 'E', 7, 'E', 19, 'E', 19, 'C', 26, 'F', 26, 32, 'F', 33, 21, 'C', 19, 25, 19, 'C', 14, 'A', 14, 'C', 14, 'A', 7, 1, 2, 'D', 4, 10, 'G', 'I', 16, 'I', 18, 'G', 12, 'I', 'G', 10, 4, 5, 6, 'G', 5, 4, 5, 4, 10, 16, 'I', 'G', 'I', 'G', 10, 'G', 'I', 16, 'I', 16, 'I', 23, 29, 'H', 35, 35, 'H', 35, 28, 29, 23, 22, 21, 'F', 28, 29, 35, 'H', 'H', 'H', 35, 23, 22, 21, 'C', 14, 'A', 2, 1, 2, 1, 2, 'D', 9, 'D', 4, 'D', 9, 'A', 2, 'D', 2, 'D', 9, 'A', 9, 'A', 2, 1, 7, 1, 7, 1, 7, 'A', 2, 1, 7, 'E', 7, 1, 2, 'A', 14, 'C', 14, 'B']",663,-125
38,Run Time: 0.0000000000,"[2, 'A', 14, 'A', 14, 'E', 19, 'C', 19, 'E', 14, 'E', 7, 'A', 2, 'D', 2, 1, 7, 1, 2, 'D', 9, 'D', 9, 'D', 9, 'D', 2, 'D', 9, 'A', 2, 'D', 4, 'D', 9, 'B']",187,-18
4,Run Time: 0.0000000000,"[2, 'D', 2, 'A']",51,0
95,Run Time: 0.0000000000,"[2, 'A', 2, 'A', 9, 'D', 9, 'B', 14, 'A', 2, 'A', 9, 'B', 21, 'C', 14, 'B', 14, 'C', 19, 'E', 7, 'A', 2, 'A', 2, 'D', 4, 5, 'G', 5, 4, 10, 9, 10, 4, 10, 4, 5, 6, 6, 'G', 12, 5, 'G', 12, 12, 'I', 23, 24, 22, 23, 29, 'H', 23, 'I', 16, 'I', 18, 18, 18, 16, 'I', 'G', 12, 10, 9, 'A', 14, 'A', 9, 'A', 14, 'A', 2, 1, 2, 1, 7, 1, 7, 1, 2, 'A', 9, 'B', 16, 'I', 16, 'B', 14, 'B', 21, 'F']",415,-67
135,Run Time: 0.0000000000,"[7, 'A', 7, 'A', 7, 'E', 14, 'E', 14, 'A', 7, 'A', 2, 'A', 9, 'B', 14, 'B', 16, 'I', 23, 22, 23, 22, 23, 'I', 16, 'I', 16, 10, 16, 'I', 'G', 5, 'G', 5, 6, 6, 'G', 'I', 'G', 10, 'G', 12, 10, 9, 'A', 9, 'A', 2, 'D', 9, 'D', 4, 5, 6, 4, 10, 4, 5, 'G', 10, 4, 10, 4, 'D', 4, 'D', 9, 'D', 2, 'D', 9, 'D', 9, 'D', 4, 10, 16, 22, 16, 22, 23, 24, 22, 16, 22, 21, 'B', 16, 10, 9, 'D', 4, 5, 'G', 'I', 16, 10, 16, 'I', 18, 18, 'G', 10, 4, 5, 6, 6, 'G', 'I', 18, 16, 22, 16, 'I', 23, 'I', 'G', 5, 4, 5, 6, 4, 5, 'G', 'I', 'G', 'I', 'G', 'I', 16, 22, 21, 'C']",575,-119
24,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 7, 'E', 7, 'A', 9, 'D', 2, 1, 2, 'D', 9, 'B', 21, 'F', 21, 'B', 14, 'B', 21, 'C']",131,-4
132,Run Time: 0.0009970665,"[2, 'D', 9, 'D', 9, 'B', 14, 'C', 26, 'F', 33, 26, 'F', 28, 22, 28, 29, 23, 'I', 23, 22, 21, 'B', 14, 'C', 26, 'C', 19, 'E', 19, 'E', 19, 25, 31, 26, 'F', 21, 'C', 26, 'C', 26, 'C', 26, 'F', 28, 'F', 33, 26, 32, 32, 'C', 19, 'C', 19, 'C', 21, 22, 23, 22, 23, 'I', 16, 10, 16, 'B', 21, 'F', 21, 'F', 28, 29, 23, 24, 'I', 18, 18, 23, 22, 28, 22, 23, 29, 'H', 23, 29, 35, 'H', 23, 22, 16, 10, 'G', 10, 16, 22, 23, 29, 28, 'J', 29, 35, 23, 22, 28, 'J', 29, 23, 24, 24, 'I', 'G', 'I', 23, 22, 16, 10, 9, 'D', 2, 'D', 9, 'B', 21, 'C', 14, 'E', 14, 'E', 19, 'E', 14, 'A']",563,-112
53,Run Time: 0.0000000000,"[2, 'D', 9, 'A', 9, 'D', 4, 'D', 2, 'D', 9, 'A', 14, 'C', 26, 32, 25, 31, 19, 'C', 21, 'C', 14, 'A', 7, 'E', 19, 25, 19, 'E', 14, 'A', 14, 'E', 14, 'C', 26, 'F', 21, 'C', 14, 'C', 19, 25, 31, 19, 'C', 19, 'C', 14, 'A', 9, 'B']",247,-45
24,Run Time: 0.0000000000,"[2, 'D', 9, 'D', 4, 5, 'G', 10, 'G', 5, 4, 10, 9, 'B', 9, 'A', 7, 'A', 9, 10, 9, 'A', 14, 'C']",131,-8
100,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 9, 'D', 9, 'A', 7, 'A', 14, 'B', 14, 'A', 14, 'B', 9, 'A', 2, 'A', 2, 1, 2, 'D', 4, 'D', 9, 'B', 9, 'B', 21, 'B', 9, 10, 16, 'I', 16, 22, 16, 'I', 16, 'I', 23, 24, 22, 28, 'F', 28, 'J', 'J', 'J', 'J', 'J', 'F', 28, 29, 35, 'H', 28, 'J', 'F', 21, 'F', 21, 'F', 28, 'J', 22, 21, 'B', 21, 'B', 9, 10, 16, 'B', 16, 10, 4, 10, 'G', 12, 'I', 'G', 12, 'I', 16, 22, 16, 'B', 9, 'A', 2, 'A', 7, 'A', 7, 'E', 19, 'C']",435,-76
64,Run Time: 0.0000000000,"[2, 'D', 2, 'D', 9, 'D', 9, 'B', 21, 'F', 26, 'C', 14, 'C', 21, 'C', 14, 'B', 16, 'B', 9, 'D', 2, 'D', 4, 'D', 9, 'A', 2, 'D', 2, 1, 7, 'A', 14, 'C', 21, 'C', 21, 'F', 33, 33, 28, 'F', 26, 32, 32, 'C', 14, 'B', 9, 10, 9, 'A', 9, 10, 9, 'B', 16, 'B', 21, 'C', 19, 'E']",291,-40
2,Run Time: 0.0000000000,"[7, 'A']",43,2
29,Run Time: 0.0000000000,"[7, 'A', 2, 1, 7, 1, 2, 'A', 9, 'D', 9, 'D', 9, 'D', 9, 'D', 4, 5, 'G', 10, 4, 5, 6, 4, 'D', 9, 'D', 9, 'B']",151,-21
85,Run Time: 0.0000000000,"[7, 'A', 2, 'D', 9, 'A', 2, 'D', 9, 'D', 4, 10, 'G', 10, 16, 'B', 9, 'B', 9, 'A', 7, 1, 7, 1, 2, 1, 2, 'A', 9, 'A', 9, 10, 4, 'D', 2, 'D', 4, 10, 'G', 12, 12, 12, 5, 'G', 10, 'G', 12, 10, 4, 'D', 9, 'D', 9, 10, 'G', 5, 'G', 5, 6, 6, 4, 10, 9, 10, 4, 'D', 4, 5, 6, 'G', 10, 9, 10, 4, 10, 4, 10, 16, 'B', 14, 'A', 14, 'B', 21, 'C']",375,-73
85,Run Time: 0.0000000000,"[7, 'E', 7, 'A', 7, 1, 2, 'D', 2, 'D', 9, 'D', 9, 'A', 14, 'B', 9, 'D', 2, 1, 7, 'E', 14, 'B', 9, 'D', 4, 10, 4, 'D', 9, 'B', 21, 'B', 9, 'A', 2, 'A', 9, 'D', 2, 'D', 2, 1, 7, 'A', 14, 'A', 7, 1, 7, 'A', 14, 'B', 21, 'F', 28, 29, 28, 29, 'H', 35, 'H', 'H', 'H', 23, 24, 'I', 23, 24, 'I', 16, 22, 28, 'J', 'J', 29, 28, 'F', 21, 'F', 28, 'F', 21, 'C']",375,-61
2,Run Time: 0.0000000000,"[2, 'A']",43,2
69,Run Time: 0.0000000000,"[2, 'A', 2, 'D', 4, 'D', 2, 'A', 14, 'E', 19, 'C', 19, 'E', 7, 1, 2, 1, 7, 'E', 7, 'E', 7, 'A', 7, 'E', 19, 'E', 7, 1, 2, 1, 7, 'E', 14, 'C', 19, 25, 26, 25, 26, 32, 'C', 26, 'C', 19, 25, 19, 25, 26, 25, 26, 25, 19, 'C', 26, 'C', 26, 32, 32, 'C', 19, 'E', 14, 'C', 21, 'C', 14, 'B']",311,-53
74,Run Time: 0.0000000000,"[2, 'A', 2, 'A', 2, 'A', 9, 'B', 14, 'E', 7, 1, 2, 'A', 14, 'E', 19, 'C', 26, 'F', 21, 'C', 26, 25, 26, 'C', 21, 22, 28, 'F', 26, 'C', 26, 25, 19, 'E', 19, 25, 26, 32, 25, 19, 'C', 21, 'C', 14, 'A', 9, 'D', 9, 'D', 4, 10, 'G', 'I', 23, 'I', 18, 18, 16, 'B', 16, 'I', 16, 'I', 'G', 10, 'G', 12, 12, 'I', 23, 29, 'H']",331,-42
37,Run Time: 0.0000000000,"[2, 'A', 2, 'A', 14, 'C', 14, 'E', 19, 'C', 26, 32, 'C', 14, 'C', 21, 'C', 19, 25, 31, 19, 'C', 21, 'F', 33, 26, 'C', 26, 32, 32, 25, 19, 'C', 19, 'C', 21, 'B']",183,-25
110,Run Time: 0.0000000000,"[7, 'A', 14, 'C', 26, 'C', 26, 'C', 21, 'C', 26, 'C', 19, 'C', 19, 'E', 14, 'E', 14, 'B', 16, 22, 28, 'F', 28, 'F', 21, 'C', 19, 'C', 26, 'F', 28, 29, 35, 35, 28, 'J', 22, 16, 'I', 23, 22, 28, 22, 16, 'B', 14, 'A', 7, 'E', 19, 'C', 26, 32, 32, 'F', 26, 'C', 21, 'F', 21, 'B', 21, 'F', 26, 'C', 26, 'F', 21, 'F', 26, 32, 32, 'C', 14, 'E', 19, 25, 26, 'C', 21, 'B', 14, 'C', 14, 'B', 21, 'F', 33, 28, 'J', 'F', 28, 'J', 'F', 21, 'F', 33, 26, 32, 25, 19, 'E', 14, 'A', 2, 'A', 9, 'D']",475,-86
115,Run Time: 0.0000000000,"[2, 'D', 4, 5, 'G', 10, 16, 'B', 14, 'A', 9, 'B', 9, 'B', 16, 10, 9, 'D', 4, 5, 'G', 'I', 18, 16, 22, 23, 22, 28, 'F', 33, 21, 'B', 9, 'D', 9, 'A', 7, 'E', 14, 'E', 7, 1, 7, 'E', 7, 'A', 2, 'A', 2, 1, 2, 1, 7, 1, 7, 'E', 7, 'E', 14, 'B', 16, 'I', 18, 16, 'I', 16, 'I', 16, 22, 28, 22, 23, 'I', 'G', 5, 4, 5, 6, 6, 4, 5, 4, 5, 6, 'G', 12, 'I', 23, 24, 29, 'H', 'H', 23, 'I', 23, 24, 22, 21, 'B', 16, 22, 16, 'B', 21, 'B', 16, 'B', 16, 'B', 14, 'E', 14, 'E', 14, 'C']",495,-83
62,Run Time: 0.0000000000,"[2, 'A', 9, 'B', 9, 'A', 9, 'B', 21, 'C', 19, 'C', 19, 25, 26, 'F', 33, 21, 'F', 26, 'F', 33, 28, 'F', 28, 'F', 28, 22, 16, 10, 'G', 'I', 23, 22, 28, 29, 'H', 'H', 'H', 'H', 28, 'J', 'J', 'F', 21, 'F', 33, 26, 32, 'F', 33, 28, 'J', 'F', 33, 33, 28, 'F', 21, 'B', 9, 'D']",283,-46
107,Run Time: 0.0000000000,"[7, 'E', 14, 'C', 14, 'A', 9, 'D', 2, 'A', 14, 'C', 26, 'F', 28, 'F', 26, 25, 31, 19, 'C', 21, 'F', 28, 'J', 'F', 33, 21, 'F', 26, 32, 'F', 21, 'F', 33, 26, 32, 'C', 19, 25, 19, 'C', 26, 25, 31, 19, 'C', 21, 'C', 26, 'C', 14, 'E', 19, 'E', 7, 1, 7, 1, 2, 'D', 2, 'A', 9, 'D', 9, 'D', 4, 10, 'G', 'I', 16, 'I', 'G', 5, 4, 'D', 2, 'D', 9, 'A', 2, 'D', 2, 'A', 9, 'A', 7, 'E', 14, 'A', 2, 'A', 7, 'E', 7, 'E', 7, 'A', 9, 'A', 2, 'A', 2, 'D', 9, 'B']",463,-79
40,Run Time: 0.0000000000,"[2, 'D', 2, 'D', 9, 'D', 2, 'A', 9, 'B', 16, 'I', 'G', 12, 10, 16, 'B', 9, 10, 4, 'D', 2, 1, 2, 1, 7, 'A', 7, 'E', 19, 'E', 7, 'A', 14, 'C', 26, 'F', 28, 29, 'H']",195,-4
140,Run Time: 0.0000000000,"[2, 'A', 2, 'D', 4, 'D', 4, 5, 'G', 5, 6, 4, 'D', 9, 'D', 9, 'D', 9, 'D', 2, 'D', 9, 'D', 4, 10, 4, 5, 6, 4, 'D', 4, 5, 'G', 12, 5, 'G', 'I', 18, 'G', 5, 4, 5, 4, 5, 4, 10, 4, 10, 'G', 'I', 'G', 5, 6, 4, 10, 16, 'I', 'G', 10, 9, 'D', 9, 'B', 21, 'C', 14, 'A', 9, 'D', 2, 'D', 4, 'D', 4, 5, 6, 4, 10, 16, 'I', 18, 23, 29, 'H', 28, 'J', 'F', 33, 26, 'F', 21, 'B', 21, 'B', 21, 22, 16, 10, 4, 5, 6, 4, 5, 'G', 10, 'G', 'I', 'G', 'I', 'G', 5, 4, 5, 6, 4, 10, 'G', 5, 'G', 12, 'I', 18, 16, 22, 28, 22, 23, 29, 28, 22, 16, 'B', 16, 10, 16, 'B', 14, 'C', 19, 'E']",595,-112
34,Run Time: 0.0000000000,"[2, 'D', 4, 10, 'G', 10, 9, 'B', 9, 'A', 7, 'E', 14, 'A', 7, 'A', 9, 'B', 14, 'E', 19, 'C', 19, 'E', 19, 25, 31, 31, 19, 'E', 14, 'C', 21, 'F']",171,-6
147,Run Time: 0.0008478165,"[2, 'D', 4, 10, 16, 'I', 18, 16, 'I', 16, 'I', 18, 23, 'I', 'G', 'I', 18, 23, 22, 23, 22, 23, 24, 24, 24, 22, 28, 'F', 33, 21, 'F', 26, 'C', 21, 'B', 16, 'B', 21, 22, 28, 'J', 29, 28, 'F', 33, 26, 'F', 26, 'F', 21, 'B', 9, 'B', 14, 'C', 19, 'E', 14, 'E', 19, 25, 19, 'C', 21, 'F', 28, 29, 35, 35, 'H', 23, 'I', 'G', 10, 4, 5, 6, 'G', 10, 'G', 'I', 23, 29, 28, 'J', 22, 28, 29, 'H', 35, 28, 'F', 26, 'C', 26, 'F', 26, 25, 19, 'C', 14, 'E', 14, 'E', 19, 'C', 26, 25, 31, 26, 25, 31, 26, 25, 19, 25, 26, 25, 31, 19, 'C', 19, 25, 26, 'F', 33, 33, 28, 'J', 22, 23, 24, 29, 23, 24, 24, 22, 28, 'J', 'J', 29, 28, 22, 16, 'B', 9, 'A']",623,-123
8,Run Time: 0.0000000000,"[2, 'D', 9, 'B', 16, 'B', 9, 'A']",67,-4
12,Run Time: 0.0000000000,"[2, 'D', 9, 'D', 2, 'A', 9, 'D', 9, 'A', 14, 'B']",83,-4
139,Run Time: 0.0000000000,"[7, 'A', 2, 'D', 9, 'A', 2, 'A', 9, 'D', 9, 'D', 4, 5, 'G', 5, 'G', 'I', 23, 24, 'I', 16, 'B', 14, 'C', 26, 'C', 21, 'C', 19, 'C', 14, 'A', 9, 10, 16, 10, 'G', 5, 'G', 5, 'G', 5, 'G', 12, 10, 'G', 'I', 'G', 'I', 18, 'G', 'I', 18, 16, 10, 16, 'B', 21, 'C', 19, 'C', 14, 'A', 9, 'B', 16, 10, 9, 'B', 9, 'D', 4, 'D', 9, 'D', 4, 10, 9, 10, 4, 10, 4, 5, 6, 6, 6, 6, 'G', 12, 'I', 23, 29, 'H', 35, 23, 22, 16, 'I', 16, 'B', 16, 'B', 9, 10, 4, 5, 'G', 12, 10, 9, 'D', 2, 'D', 2, 'D', 4, 5, 'G', 'I', 16, 'I', 16, 22, 16, 'I', 18, 18, 23, 22, 23, 24, 22, 21, 'F', 21, 'B', 14, 'E']",591,-107
10,Run Time: 0.0000000000,"[2, 'D', 9, 'B', 9, 'A', 7, 'E', 14, 'C']",75,6
76,Run Time: 0.0013318062,"[2, 'D', 2, 'D', 4, 10, 4, 10, 9, 'D', 2, 'D', 4, 5, 'G', 'I', 16, 'I', 23, 29, 'H', 35, 23, 29, 35, 'H', 'H', 28, 'F', 26, 'C', 19, 'C', 19, 25, 19, 'E', 19, 'C', 21, 'F', 33, 33, 26, 32, 'C', 26, 25, 19, 25, 31, 26, 25, 26, 'F', 21, 'C', 26, 'C', 26, 'C', 14, 'B', 21, 'F', 26, 'C', 19, 25, 31, 19, 'C', 26, 'C', 14, 'A']",339,-68
32,Run Time: 0.0000000000,"[7, 'E', 14, 'C', 14, 'C', 26, 'F', 33, 21, 'C', 14, 'B', 16, 22, 28, 22, 21, 'F', 33, 26, 25, 31, 31, 31, 31, 26, 'F', 21, 'B', 14, 'A']",163,-20
17,Run Time: 0.0000000000,"[2, 'A', 2, 'D', 2, 'A', 14, 'C', 14, 'C', 21, 'F', 33, 28, 22, 16, 'B']",103,-1
20,Run Time: 0.0000000000,"[7, 'A', 2, 'D', 4, 'D', 2, 1, 7, 1, 2, 'D', 9, 'A', 14, 'C', 19, 'E', 14, 'B']",115,-4
171,Run Time: 0.0009965897,"[2, 'A', 7, 'E', 14, 'A', 2, 'A', 9, 'A', 7, 'E', 7, 1, 2, 'D', 9, 'A', 7, 1, 2, 'A', 9, 'D', 4, 10, 'G', 'I', 'G', 5, 4, 5, 4, 5, 'G', 12, 10, 'G', 10, 4, 5, 'G', 12, 5, 4, 'D', 4, 10, 4, 5, 'G', 12, 5, 6, 6, 4, 5, 'G', 10, 4, 10, 9, 'B', 14, 'A', 2, 1, 7, 'A', 2, 'D', 4, 5, 4, 10, 16, 10, 9, 10, 9, 'D', 4, 5, 4, 10, 9, 'D', 2, 'A', 7, 'E', 14, 'A', 14, 'A', 2, 'D', 9, 'A', 2, 1, 7, 1, 2, 1, 7, 'A', 2, 'D', 2, 'A', 14, 'C', 19, 25, 19, 'C', 19, 'E', 14, 'B', 9, 'D', 4, 'D', 9, 'D', 9, 'B', 21, 'B', 9, 10, 9, 10, 4, 'D', 2, 1, 7, 1, 7, 1, 2, 'D', 2, 1, 7, 'A', 2, 1, 7, 'E', 7, 'E', 7, 'A', 9, 'A', 14, 'C', 14, 'E', 14, 'E', 14, 'C', 14, 'B', 21, 'F']",719,-143
35,Run Time: 0.0009965897,"[2, 'D', 9, 'D', 4, 'D', 2, 'A', 9, 'B', 14, 'A', 9, 'D', 9, 10, 16, 'B', 14, 'B', 14, 'C', 26, 32, 'C', 26, 'F', 21, 'B', 16, 'B', 9, 'A', 14, 'E']",175,-15
28,Run Time: 0.0009965897,"[2, 'A', 7, 'E', 7, 'E', 19, 'C', 14, 'A', 2, 'D', 2, 1, 7, 1, 7, 'E', 19, 'C', 19, 'C', 19, 25, 26, 'C', 14, 'B']",147,-12
68,Run Time: 0.0009968281,"[7, 'A', 9, 'B', 14, 'A', 9, 'A', 2, 'A', 14, 'B', 14, 'E', 7, 'A', 2, 'A', 7, 'E', 19, 'C', 21, 'C', 21, 'F', 26, 32, 'F', 26, 32, 32, 32, 25, 26, 25, 19, 'C', 14, 'C', 26, 'C', 26, 'F', 21, 'F', 21, 'B', 9, 'A', 9, 'B', 14, 'E', 19, 'E', 19, 'E', 7, 1, 7, 'A', 14, 'C', 14, 'A', 2, 'D']",307,-48
24,Run Time: 0.0000000000,"[2, 'D', 9, 'B', 21, 'B', 16, 10, 'G', 5, 4, 'D', 2, 'D', 9, 'A', 7, 'E', 19, 'E', 19, 'E', 19, 'C']",131,-8
83,Run Time: 0.0000000000,"[2, 'A', 7, 'A', 14, 'C', 21, 'C', 26, 'F', 21, 'F', 33, 28, 29, 'H', 'H', 'H', 28, 22, 23, 22, 21, 'B', 9, 'B', 14, 'B', 21, 'F', 21, 'B', 14, 'A', 2, 'D', 4, 10, 'G', 'I', 18, 'G', 'I', 23, 22, 16, 'I', 16, 22, 16, 'I', 23, 24, 'I', 23, 29, 'H', 35, 28, 'F', 21, 'B', 21, 'F', 26, 'C', 14, 'B', 9, 'B', 21, 'F', 26, 32, 'F', 26, 'C', 14, 'B', 14, 'B', 14, 'E']",367,-51
110,Run Time: 0.0000000000,"[2, 'D', 2, 'D', 9, 'A', 2, 1, 7, 'A', 14, 'B', 21, 'F', 28, 22, 21, 'F', 33, 21, 'B', 9, 'D', 4, 5, 6, 6, 4, 10, 'G', 10, 'G', 10, 16, 'B', 16, 'I', 23, 24, 22, 21, 'B', 9, 'B', 9, 'B', 14, 'A', 14, 'E', 7, 'E', 14, 'A', 9, 'A', 2, 'A', 7, 1, 2, 1, 7, 'E', 19, 'E', 7, 1, 7, 1, 7, 'A', 9, 'A', 2, 'A', 14, 'B', 9, 'D', 2, 'A', 9, 'A', 9, 'A', 7, 1, 7, 'A', 9, 10, 16, 'B', 14, 'A', 9, 'B', 21, 'B', 9, 'B', 21, 'B', 9, 10, 16, 'B', 21, 'C']",475,-94
104,Run Time: 0.0020101070,"[7, 'A', 14, 'C', 14, 'A', 9, 'D', 9, 'A', 14, 'A', 2, 'A', 14, 'C', 19, 'E', 14, 'E', 19, 'E', 14, 'C', 21, 'C', 26, 'C', 21, 'B', 16, 22, 16, 'I', 'G', 5, 6, 4, 'D', 9, 'A', 14, 'B', 16, 'B', 14, 'E', 14, 'A', 2, 'D', 2, 'A', 7, 'E', 7, 'A', 9, 'B', 9, 'B', 21, 'B', 14, 'B', 16, 10, 4, 5, 'G', 10, 9, 10, 16, 'I', 18, 16, 'I', 18, 'G', 12, 10, 'G', 10, 9, 10, 'G', 'I', 'G', 'I', 16, 'I', 16, 22, 21, 'B', 16, 22, 28, 'J', 'J', 'J', 'J', 'F']",451,-76
39,Run Time: 0.0000000000,"[2, 'D', 2, 'D', 4, 5, 6, 'G', 12, 12, 12, 'I', 18, 23, 22, 16, 'B', 14, 'A', 2, 'A', 2, 1, 7, 'E', 7, 'A', 2, 'D', 2, 1, 7, 'A', 14, 'E', 14, 'E', 19, 'C']",191,-27
38,Run Time: 0.0000000000,"[7, 'A', 7, 'A', 2, 'A', 7, 'A', 2, 'A', 14, 'C', 26, 'C', 21, 'F', 21, 'C', 19, 'C', 14, 'E', 7, 'A', 7, 'E', 19, 'E', 7, 1, 2, 'D', 4, 'D', 9, 'D', 9, 'B']",187,-14
109,Run Time: 0.0000000000,"[7, 'E', 7, 'A', 7, 'A', 14, 'E', 7, 1, 7, 'E', 7, 'E', 19, 25, 26, 'F', 28, 22, 28, 22, 23, 24, 'I', 23, 29, 'H', 28, 29, 35, 35, 35, 28, 'F', 33, 28, 29, 28, 'J', 'J', 29, 23, 29, 23, 29, 35, 28, 29, 23, 29, 35, 'H', 'H', 28, 29, 28, 29, 'H', 23, 'I', 16, 'I', 23, 22, 21, 'F', 21, 'F', 26, 'C', 26, 32, 32, 'C', 26, 'C', 19, 'C', 26, 32, 25, 31, 19, 'C', 14, 'E', 7, 1, 7, 'A', 14, 'C', 19, 'E', 7, 1, 7, 'A', 7, 1, 7, 'E', 19, 'E', 19, 'E', 14, 'B']",471,-101
39,Run Time: 0.0000000000,"[7, 'A', 7, 'A', 9, 'D', 4, 5, 'G', 12, 5, 'G', 10, 16, 'B', 9, 'D', 4, 'D', 2, 'A', 2, 'A', 2, 'D', 2, 'D', 9, 'A', 14, 'A', 2, 1, 7, 'E', 19, 'E', 19, 'C']",191,-23
203,Run Time: 0.0000000000,"[7, 'A', 7, 'E', 19, 'C', 14, 'E', 7, 1, 2, 'D', 4, 'D', 2, 'D', 9, 'D', 9, 'A', 7, 'E', 14, 'B', 16, 'I', 'G', 5, 6, 6, 6, 'G', 10, 16, 'I', 16, 'B', 21, 'F', 21, 22, 16, 10, 9, 'B', 21, 'C', 26, 'F', 33, 26, 'C', 14, 'B', 21, 'C', 19, 'E', 19, 'E', 19, 'E', 14, 'B', 16, 'I', 23, 'I', 18, 'G', 10, 4, 5, 'G', 10, 9, 'D', 2, 1, 7, 'A', 2, 1, 2, 1, 2, 1, 2, 'A', 9, 'A', 14, 'B', 16, 'I', 'G', 'I', 'G', 'I', 16, 10, 'G', 12, 5, 'G', 5, 6, 6, 'G', 5, 4, 10, 4, 'D', 9, 10, 4, 10, 4, 5, 4, 'D', 2, 'A', 14, 'A', 9, 'D', 9, 'B', 14, 'A', 14, 'C', 19, 'E', 14, 'A', 7, 1, 7, 1, 2, 'A', 7, 'E', 7, 'E', 7, 1, 2, 1, 2, 'D', 4, 'D', 9, 'D', 4, 10, 'G', 12, 10, 9, 'D', 4, 'D', 2, 'D', 4, 10, 16, 'B', 9, 'A', 2, 1, 7, 'A', 9, 'A', 7, 'E', 7, 1, 7, 1, 7, 'A', 14, 'A', 14, 'C', 21, 'B', 21, 22, 23, 'I', 18, 23, 29, 'H']",847,-167
60,Run Time: 0.0000000000,"[2, 'A', 2, 'D', 4, 5, 'G', 5, 'G', 'I', 18, 16, 'I', 'G', 10, 16, 'I', 18, 23, 22, 21, 'B', 16, 'I', 18, 'G', 12, 12, 'I', 18, 16, 'B', 16, 22, 23, 22, 16, 22, 16, 'B', 14, 'E', 14, 'A', 2, 'D', 2, 'D', 2, 'D', 2, 'D', 2, 'D', 9, 'B', 21, 'F', 26, 'C']",275,-32
101,Run Time: 0.0000000000,"[7, 'E', 14, 'B', 9, 'A', 9, 'B', 9, 'B', 14, 'C', 14, 'C', 26, 25, 19, 25, 31, 26, 25, 26, 25, 19, 'C', 26, 'C', 26, 'C', 26, 'F', 21, 'C', 19, 'E', 14, 'B', 14, 'C', 26, 32, 25, 19, 'E', 19, 25, 26, 'C', 26, 'F', 21, 22, 28, 'F', 33, 21, 'F', 26, 32, 25, 26, 25, 26, 32, 'F', 21, 22, 21, 'C', 21, 'B', 14, 'B', 21, 'B', 21, 'B', 14, 'C', 26, 25, 26, 25, 26, 25, 26, 32, 32, 25, 26, 'C', 19, 'C', 26, 32, 32, 'C', 21, 'B', 9, 'D']",439,-85
51,Run Time: 0.0000000000,"[2, 'A', 9, 'D', 9, 'D', 2, 'A', 9, 'D', 4, 'D', 2, 'D', 2, 1, 2, 'A', 9, 'A', 7, 'E', 7, 'A', 7, 1, 7, 1, 7, 1, 7, 'E', 19, 'E', 19, 'C', 26, 32, 'C', 14, 'E', 14, 'A', 14, 'E', 14, 'E', 14, 'A', 14, 'B']",239,-39
